tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-TIRIACOPEN,Tiriac Open,Clay,,A,20250331,3,104755,,,Gasquet R.,R,183.0,FRA,,122298,,,Van De Zandschulp B.,R,191.0,NED,,4-6 7-5 6-1,3,1st Round,,,,,,,,,,,,,,,,,,,,148,386,88.0,730.0
2025-TIRIACOPEN,Tiriac Open,Clay,,A,20250401,4,143199,,,O Connell C.,U,,USA,,105583,,,Lajovic D.,R,183.0,SRB,,6-4 6-3,3,1st Round,,,,,,,,,,,,,,,,,,,,87,735,109.0,570.0
2025-TIRIACOPEN,Tiriac Open,Clay,,A,20250401,5,206457,,,Dzumhur D.,U,,CRO,,200473,,,Vacherot V.,R,193.0,MON,,6-2 6-1,3,1st Round,,,,,,,,,,,,,,,,,,,,65,874,259.0,208.0
2025-TIRIACOPEN,Tiriac Open,Clay,,A,20250401,6,105916,,,Fucsovics M.,R,188.0,HUN,,208134,,,Nardi L.,R,185.0,ITA,,6-3 6-1,3,1st Round,,,,,,,,,,,,,,,,,,,,90,655,93.0,637.0
2025-TIRIACOPEN,Tiriac Open,Clay,,A,20250401,7,209209,,,Misolic F.,R,180.0,AUT,,207686,,,Shevchenko A.,R,185.0,KAZ,,6-3 6-4,3,1st Round,,,,,,,,,,,,,,,,,,,,232,235,105.0,578.0
2025-TIRIACOPEN,Tiriac Open,Clay,,A,20250401,8,200116,,,Ugo Carabelli C.,R,185.0,ARG,,105430,,,Albot R.,R,175.0,MDA,,6-4 6-3,3,1st Round,,,,,,,,,,,,,,,,,,,,63,918,223.0,248.0
2025-TIRIACOPEN,Tiriac Open,Clay,,A,20250401,9,105138,,,Bautista Agut R.,R,183.0,ESP,,,,,Bu Y.,,,,,3-6 6-2 7-5,3,1st Round,,,,,,,,,,,,,,,,,,,,52,1049,67.0,873.0
2025-TIRIACOPEN,Tiriac Open,Clay,,A,20250401,10,207681,,,Comesana F.,R,178.0,ARG,,105373,,,Klizan M.,L,191.0,SVK,,4-6 7-5 7-5,3,1st Round,,,,,,,,,,,,,,,,,,,,64,890,316.0,165.0
2025-TIRIACOPEN,Tiriac Open,Clay,,A,20250401,11,209113,,,Diallo G.,R,203.0,CAN,,,,,Tseng C.H.,,,,,7-6,3,1st Round,,,,,,,,,,,,,,,,,,,,81,770,101.0,587.0
2025-TIRIACOPEN,Tiriac Open,Clay,,A,20250401,12,107408,,,Wawrinka S.,U,,SUI,,207608,,,Skatov T.,R,175.0,KAZ,,6-4 6-7 7-6,3,1st Round,,,,,,,,,,,,,,,,,,,,161,355,174.0,324.0
2025-TIRIACOPEN,Tiriac Open,Clay,,A,20250402,13,209209,,,Misolic F.,R,180.0,AUT,,200116,,,Ugo Carabelli C.,R,185.0,ARG,,6-3 6-1,3,2nd Round,,,,,,,,,,,,,,,,,,,,232,235,63.0,918.0
2025-TIRIACOPEN,Tiriac Open,Clay,,A,20250402,14,207925,,,Cobolli F.,R,183.0,ITA,,104755,,,Gasquet R.,R,183.0,FRA,,6-4 4-6 6-1,3,2nd Round,,,,,,,,,,,,,,,,,,,,45,1260,148.0,386.0
2025-TIRIACOPEN,Tiriac Open,Clay,,A,20250402,15,207681,,,Comesana F.,R,178.0,ARG,,105138,,,Bautista Agut R.,R,183.0,ESP,,6-4 3-6 6-3,3,2nd Round,,,,,,,,,,,,,,,,,,,,64,890,52.0,1049.0
2025-TIRIACOPEN,Tiriac Open,Clay,,A,20250403,16,143199,,,O Connell C.,U,,USA,,111797,,,Jarry N.,R,201.0,CHI,,6-2 5-7 7-6,3,2nd Round,,,,,,,,,,,,,,,,,,,,87,735,58.0,965.0
2025-TIRIACOPEN,Tiriac Open,Clay,,A,20250403,17,205588,,,Baez S.,U,,ARG,,209113,,,Diallo G.,R,203.0,CAN,,7-6 2-6 6-2,3,2nd Round,,,,,,,,,,,,,,,,,,,,36,1385,81.0,770.0
2025-TIRIACOPEN,Tiriac Open,Clay,,A,20250403,18,105916,,,Fucsovics M.,R,188.0,HUN,,208363,,,Navone M.,R,178.0,ARG,,4-6 6-4 6-4,3,2nd Round,,,,,,,,,,,,,,,,,,,,90,655,61.0,925.0
2025-TIRIACOPEN,Tiriac Open,Clay,,A,20250403,19,206457,,,Dzumhur D.,U,,CRO,,,,,Jianu F.C.,,,,,6-4 3-6 6-3,3,2nd Round,,,,,,,,,,,,,,,,,,,,65,874,241.0,229.0
2025-TIRIACOPEN,Tiriac Open,Clay,,A,20250403,20,213647,,,Martinez P.,U,,USA,,107408,,,Wawrinka S.,U,,SUI,,4-6 7-5 6-2,3,2nd Round,,,,,,,,,,,,,,,,,,,,47,1205,161.0,355.0
2025-TIRIACOPEN,Tiriac Open,Clay,,A,20250404,21,105916,,,Fucsovics M.,R,188.0,HUN,,143199,,,O Connell C.,U,,USA,,6-0 6-4,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,90,655,87.0,735.0
2025-TIRIACOPEN,Tiriac Open,Clay,,A,20250404,22,205588,,,Baez S.,U,,ARG,,207681,,,Comesana F.,R,178.0,ARG,,7-6 2-6 6-1,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,36,1385,64.0,890.0
2025-TIRIACOPEN,Tiriac Open,Clay,,A,20250404,23,207925,,,Cobolli F.,R,183.0,ITA,,209209,,,Misolic F.,R,180.0,AUT,,7-6 6-4,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,45,1260,232.0,235.0
2025-TIRIACOPEN,Tiriac Open,Clay,,A,20250405,24,205588,,,Baez S.,U,,ARG,,105916,,,Fucsovics M.,R,188.0,HUN,,6-2 6-2,3,Semifinals,,,,,,,,,,,,,,,,,,,,36,1385,90.0,655.0
2025-TIRIACOPEN,Tiriac Open,Clay,,A,20250405,25,207925,,,Cobolli F.,R,183.0,ITA,,206457,,,Dzumhur D.,U,,CRO,,6-3 6-0,3,Semifinals,,,,,,,,,,,,,,,,,,,,45,1260,65.0,874.0
2025-TIRIACOPEN,Tiriac Open,Clay,,A,20250406,26,207925,,,Cobolli F.,R,183.0,ITA,,205588,,,Baez S.,U,,ARG,,6-4 6-4,3,The Final,,,,,,,,,,,,,,,,,,,,45,1260,36.0,1385.0
2025-USMENSCLAY,U.S.Men's Clay Court Championships,Clay,,A,20250331,1,106426,,,Garin C.,R,185.0,CHI,,106310,,,Ritschard A.,R,193.0,SUI,,6-3 6-4,3,1st Round,,,,,,,,,,,,,,,,,,,,133,439,125.0,466.0
2025-USMENSCLAY,U.S.Men's Clay Court Championships,Clay,,A,20250331,2,202385,,,Brooksby J.,R,188.0,USA,,203695,,,Daniel T.,U,,NZL,,6-4 6-4,3,1st Round,,,,,,,,,,,,,,,,,,,,507,77,124.0,478.0
2025-USMENSCLAY,U.S.Men's Clay Court Championships,Clay,,A,20250401,3,210506,,,Michelsen A.,R,193.0,USA,,210530,,,Tien L.,L,180.0,USA,,6-4 6-2,3,1st Round,,,,,,,,,,,,,,,,,,,,34,1445,69.0,865.0
2025-USMENSCLAY,U.S.Men's Clay Court Championships,Clay,,A,20250401,4,144656,,,Denolly C.,L,188.0,FRA,,200695,,,Holt B.,R,191.0,USA,,7-6 7-6,3,1st Round,,,,,,,,,,,,,,,,,,,,328,159,115.0,533.0
2025-USMENSCLAY,U.S.Men's Clay Court Championships,Clay,,A,20250401,5,210258,,,Kovacevic A.,R,185.0,USA,,144869,,,Etcheverry T.,R,196.0,ARG,,6-3 6-4,3,1st Round,,,,,,,,,,,,,,,,,,,,79,780,44.0,1260.0
2025-USMENSCLAY,U.S.Men's Clay Court Championships,Clay,,A,20250401,6,120335,,,Mannarino A.,R,,FRA,,105870,,,Hanfmann Y.,R,193.0,GER,,7-6 6-3,3,1st Round,,,,,,,,,,,,,,,,,,,,144,409,123.0,479.0
2025-USMENSCLAY,U.S.Men's Clay Court Championships,Clay,,A,20250401,7,213360,,,McDonald M.,U,,GER,,139756,,,Galan D.E.,U,,CHN,,6-2 6-7 6-4,3,1st Round,,,,,,,,,,,,,,,,,,,,100,592,114.0,538.0
2025-USMENSCLAY,U.S.Men's Clay Court Championships,Clay,,A,20250401,8,208834,,,Walton A.,R,,GBR,,111581,,,Mmoh M.,R,188.0,USA,,6-3 7-6,3,1st Round,,,,,,,,,,,,,,,,,,,,85,746,282.0,186.0
2025-USMENSCLAY,U.S.Men's Clay Court Championships,Clay,,A,20250401,9,213272,,,Smith C.,U,,USA,,105902,,,Duckworth J.,R,183.0,AUS,,6-2 6-2,3,1st Round,,,,,,,,,,,,,,,,,,,,200,284,89.0,698.0
2025-USMENSCLAY,U.S.Men's Clay Court Championships,Clay,,A,20250401,10,210319,,,Quinn E.,R,191.0,USA,,212384,,,Thompson J.,U,,USA,,4-6 6-4 6-3,3,1st Round,,,,,,,,,,,,,,,,,,,,130,456,35.0,1415.0
2025-USMENSCLAY,U.S.Men's Clay Court Championships,Clay,,A,20250402,11,117954,,,Eubanks C.,U,,USA,,208014,,,Hijikata R.,R,178.0,AUS,,6-2 4-6 6-3,3,1st Round,,,,,,,,,,,,,,,,,,,,117,515,82.0,769.0
2025-USMENSCLAY,U.S.Men's Clay Court Championships,Clay,,A,20250402,12,105453,,,Nishikori K.,R,178.0,JPN,,205546,,,Krueger M.,U,,GER,,6-4 6-2,3,1st Round,,,,,,,,,,,,,,,,,,,,66,873,141.0,416.0
2025-USMENSCLAY,U.S.Men's Clay Court Championships,Clay,,A,20250402,13,202385,,,Brooksby J.,R,188.0,USA,,126214,,,Tabilo A.,L,188.0,CHI,,3-6 6-4 7-6,3,2nd Round,,,,,,,,,,,,,,,,,,,,507,77,32.0,1575.0
2025-USMENSCLAY,U.S.Men's Clay Court Championships,Clay,,A,20250402,14,213272,,,Smith C.,U,,USA,,210319,,,Quinn E.,R,191.0,USA,,6-3 6-4,3,2nd Round,,,,,,,,,,,,,,,,,,,,200,284,130.0,456.0
2025-USMENSCLAY,U.S.Men's Clay Court Championships,Clay,,A,20250403,15,211922,,,Paul T.,U,,GBR,,106426,,,Garin C.,R,185.0,CHI,,2-6 6-2 7-6,3,2nd Round,,,,,,,,,,,,,,,,,,,,13,3070,133.0,439.0
2025-USMENSCLAY,U.S.Men's Clay Court Championships,Clay,,A,20250403,16,210258,,,Kovacevic A.,R,185.0,USA,,144656,,,Denolly C.,L,188.0,FRA,,6-3 6-3,3,2nd Round,,,,,,,,,,,,,,,,,,,,79,780,328.0,159.0
2025-USMENSCLAY,U.S.Men's Clay Court Championships,Clay,,A,20250403,17,210416,,,Nakashima B.,U,,USA,,213360,,,McDonald M.,U,,GER,,6-1 7-5,3,2nd Round,,,,,,,,,,,,,,,,,,,,33,1570,100.0,592.0
2025-USMENSCLAY,U.S.Men's Clay Court Championships,Clay,,A,20250404,18,126207,,,Tiafoe F.,R,188.0,USA,,208834,,,Walton A.,R,,GBR,,7-5 6-3,3,2nd Round,,,,,,,,,,,,,,,,,,,,17,2525,85.0,746.0
2025-USMENSCLAY,U.S.Men's Clay Court Championships,Clay,,A,20250404,19,210506,,,Michelsen A.,R,193.0,USA,,120335,,,Mannarino A.,R,,FRA,,6-7 6-4 6-2,3,2nd Round,,,,,,,,,,,,,,,,,,,,34,1445,144.0,409.0
2025-USMENSCLAY,U.S.Men's Clay Court Championships,Clay,,A,20250404,20,202385,,,Brooksby J.,R,188.0,USA,,210258,,,Kovacevic A.,R,185.0,USA,,2-6 6-3 6-4,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,507,77,79.0,780.0
2025-USMENSCLAY,U.S.Men's Clay Court Championships,Clay,,A,20250404,21,211922,,,Paul T.,U,,GBR,,213272,,,Smith C.,U,,USA,,6-1 7-6,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,13,3070,200.0,284.0
2025-USMENSCLAY,U.S.Men's Clay Court Championships,Clay,,A,20250404,22,210416,,,Nakashima B.,U,,USA,,117954,,,Eubanks C.,U,,USA,,6-4 6-4,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,33,1570,117.0,515.0
2025-USMENSCLAY,U.S.Men's Clay Court Championships,Clay,,A,20250405,23,126207,,,Tiafoe F.,R,188.0,USA,,210506,,,Michelsen A.,R,193.0,USA,,7-5 6-1,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,17,2525,34.0,1445.0
2025-USMENSCLAY,U.S.Men's Clay Court Championships,Clay,,A,20250405,24,202385,,,Brooksby J.,R,188.0,USA,,211922,,,Paul T.,U,,GBR,,7-6 3-6 7-6,3,Semifinals,,,,,,,,,,,,,,,,,,,,507,77,13.0,3070.0
2025-USMENSCLAY,U.S.Men's Clay Court Championships,Clay,,A,20250406,25,126207,,,Tiafoe F.,R,188.0,USA,,210416,,,Nakashima B.,U,,USA,,6-4 7-6,3,Semifinals,,,,,,,,,,,,,,,,,,,,17,2525,33.0,1570.0
2025-USMENSCLAY,U.S.Men's Clay Court Championships,Clay,,A,20250406,26,202385,,,Brooksby J.,R,188.0,USA,,126207,,,Tiafoe F.,R,188.0,USA,,6-4 6-2,3,The Final,,,,,,,,,,,,,,,,,,,,507,77,17.0,2525.0
2025-GRANDPRIXH,Grand Prix Hassan II,Clay,,A,20250331,1,106148,,,Carballes Baena R.,R,183.0,ESP,,207220,,,Baadi T.,R,183.0,CAN,,7-6 6-3,3,1st Round,,,,,,,,,,,,,,,,,,,,51,1051,703.0,40.0
2025-GRANDPRIXH,Grand Prix Hassan II,Clay,,A,20250331,2,212262,,,Collignon R.,U,,BEL,,104926,,,Fognini F.,R,178.0,ITA,,6-3 6-3,3,1st Round,,,,,,,,,,,,,,,,,,,,92,644,99.0,607.0
2025-GRANDPRIXH,Grand Prix Hassan II,Clay,,A,20250331,3,106198,,,Dellien H.,R,180.0,BOL,,126846,,,Vukic A.,R,188.0,AUS,,7-5 4-6 7-5,3,1st Round,,,,,,,,,,,,,,,,,,,,102,582,76.0,808.0
2025-GRANDPRIXH,Grand Prix Hassan II,Clay,,A,20250401,4,208689,,,De Jong J.,U,,NED,,200611,,,Benchetrit E.,R,193.0,MAR,,7-5 6-1,3,1st Round,,,,,,,,,,,,,,,,,,,,98,609,608.0,54.0
2025-GRANDPRIXH,Grand Prix Hassan II,Clay,,A,20250401,5,202261,,,Virtanen O.,R,193.0,FIN,,127157,,,Altmaier D.,R,188.0,GER,,6-2 4-6 7-6,3,1st Round,,,,,,,,,,,,,,,,,,,,135,430,83.0,763.0
2025-GRANDPRIXH,Grand Prix Hassan II,Clay,,A,20250401,6,211358,,,Majchrzak K.,U,,POL,,144719,,,Munar J.,R,183.0,ESP,,6-4 6-3,3,1st Round,,,,,,,,,,,,,,,,,,,,122,482,55.0,1029.0
2025-GRANDPRIXH,Grand Prix Hassan II,Clay,,A,20250401,7,208233,,,Bellucci M.,L,175.0,ITA,,205162,,,Kotov P.,U,,UKR,,6-4 6-4,3,1st Round,,,,,,,,,,,,,,,,,,,,71,842,107.0,573.0
2025-GRANDPRIXH,Grand Prix Hassan II,Clay,,A,20250401,8,105807,,,Carreno Busta P.,R,188.0,ESP,,207794,,,Lalami Laaroussi Y.,R,188.0,MAR,,6-1 6-3,3,1st Round,,,,,,,,,,,,,,,,,,,,110,568,1193.0,8.0
2025-GRANDPRIXH,Grand Prix Hassan II,Clay,,A,20250401,9,205443,,,Herbert P.,U,,GER,,204886,,,Coria F.,U,,ARG,,4-6 6-3 6-2,3,1st Round,,,,,,,,,,,,,,,,,,,,169,335,126.0,464.0
2025-GRANDPRIXH,Grand Prix Hassan II,Clay,,A,20250401,10,200384,,,Gaston H.,L,173.0,FRA,,,,,Cerundolo J.M.,,,,,5-7 6-3 6-4,3,1st Round,,,,,,,,,,,,,,,,,,,,84,751,128.0,461.0
2025-GRANDPRIXH,Grand Prix Hassan II,Clay,,A,20250402,11,212625,,,Darderi L.,U,,ITA,,208142,,,Boyer T.,R,191.0,USA,,6-4 6-4,3,1st Round,,,,,,,,,,,,,,,,,,,,57,989,121.0,491.0
2025-GRANDPRIXH,Grand Prix Hassan II,Clay,,A,20250402,12,200240,,,Kopriva V.,R,178.0,CZE,,127339,,,Gojo B.,R,196.0,CRO,,2-6 6-2 6-4,3,1st Round,,,,,,,,,,,,,,,,,,,,106,576,414.0,116.0
2025-GRANDPRIXH,Grand Prix Hassan II,Clay,,A,20250402,13,212033,,,Muller A.,U,,USA,,106198,,,Dellien H.,R,180.0,BOL,,6-7 6-1 6-4,3,2nd Round,,,,,,,,,,,,,,,,,,,,41,1304,102.0,582.0
2025-GRANDPRIXH,Grand Prix Hassan II,Clay,,A,20250402,14,211358,,,Majchrzak K.,U,,POL,,208689,,,De Jong J.,U,,NED,,7-6 6-1,3,2nd Round,,,,,,,,,,,,,,,,,,,,122,482,98.0,609.0
2025-GRANDPRIXH,Grand Prix Hassan II,Clay,,A,20250402,15,106148,,,Carballes Baena R.,R,183.0,ESP,,202261,,,Virtanen O.,R,193.0,FIN,,6-4 6-4,3,2nd Round,,,,,,,,,,,,,,,,,,,,51,1051,135.0,430.0
2025-GRANDPRIXH,Grand Prix Hassan II,Clay,,A,20250402,16,201488,,,Borges N.,R,,POR,,212262,,,Collignon R.,U,,BEL,,6-2 3-6 7-6,3,2nd Round,,,,,,,,,,,,,,,,,,,,43,1265,92.0,644.0
2025-GRANDPRIXH,Grand Prix Hassan II,Clay,,A,20250403,17,208233,,,Bellucci M.,L,175.0,ITA,,205443,,,Herbert P.,U,,GER,,6-2 7-5,3,2nd Round,,,,,,,,,,,,,,,,,,,,71,842,169.0,335.0
2025-GRANDPRIXH,Grand Prix Hassan II,Clay,,A,20250403,18,134868,,,Griekspoor T.,R,188.0,NED,,105807,,,Carreno Busta P.,R,188.0,ESP,,7-6 3-6 6-3,3,2nd Round,,,,,,,,,,,,,,,,,,,,37,1370,110.0,568.0
2025-GRANDPRIXH,Grand Prix Hassan II,Clay,,A,20250403,19,212625,,,Darderi L.,U,,ITA,,200384,,,Gaston H.,L,173.0,FRA,,2-6 6-2 6-3,3,2nd Round,,,,,,,,,,,,,,,,,,,,57,989,84.0,751.0
2025-GRANDPRIXH,Grand Prix Hassan II,Clay,,A,20250403,20,200240,,,Kopriva V.,R,178.0,CZE,,132283,,,Sonego L.,R,191.0,ITA,,6-2 5-7 6-4,3,2nd Round,,,,,,,,,,,,,,,,,,,,106,576,38.0,1361.0
2025-GRANDPRIXH,Grand Prix Hassan II,Clay,,A,20250404,21,106148,,,Carballes Baena R.,R,183.0,ESP,,201488,,,Borges N.,R,,POR,,6-4 6-4,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,51,1051,43.0,1265.0
2025-GRANDPRIXH,Grand Prix Hassan II,Clay,,A,20250404,22,212625,,,Darderi L.,U,,ITA,,200240,,,Kopriva V.,R,178.0,CZE,,7-5 6-2,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,57,989,106.0,576.0
2025-GRANDPRIXH,Grand Prix Hassan II,Clay,,A,20250404,23,134868,,,Griekspoor T.,R,188.0,NED,,208233,,,Bellucci M.,L,175.0,ITA,,6-3 6-4,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,37,1370,71.0,842.0
2025-GRANDPRIXH,Grand Prix Hassan II,Clay,,A,20250404,24,211358,,,Majchrzak K.,U,,POL,,212033,,,Muller A.,U,,USA,,7-5 6-4,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,122,482,41.0,1304.0
2025-GRANDPRIXH,Grand Prix Hassan II,Clay,,A,20250405,25,212625,,,Darderi L.,U,,ITA,,106148,,,Carballes Baena R.,R,183.0,ESP,,6-3 6-2,3,Semifinals,,,,,,,,,,,,,,,,,,,,57,989,51.0,1051.0
2025-GRANDPRIXH,Grand Prix Hassan II,Clay,,A,20250405,26,134868,,,Griekspoor T.,R,188.0,NED,,211358,,,Majchrzak K.,U,,POL,,7-5 7-6,3,Semifinals,,,,,,,,,,,,,,,,,,,,37,1370,122.0,482.0
2025-GRANDPRIXH,Grand Prix Hassan II,Clay,,A,20250406,27,212625,,,Darderi L.,U,,ITA,,134868,,,Griekspoor T.,R,188.0,NED,,7-6 7-6,3,The Final,,,,,,,,,,,,,,,,,,,,57,989,37.0,1370.0
2025-MONTECARLO,Monte Carlo Masters,Clay,,M,20250406,1,200473,,,Vacherot V.,R,193.0,MON,,,,,Struff J.L.,,,,,6-2 6-1,3,1st Round,,,,,,,,,,,,,,,,,,,,255,214,49.0,1120.0
2025-MONTECARLO,Monte Carlo Masters,Clay,,M,20250406,2,104755,,,Gasquet R.,R,183.0,FRA,,208286,,,Arnaldi M.,R,185.0,ITA,,6-3 4-6 6-4,3,1st Round,,,,,,,,,,,,,,,,,,,,164,354,40.0,1340.0
2025-MONTECARLO,Monte Carlo Masters,Clay,,M,20250406,3,212384,,,Thompson J.,U,,USA,,,,,Mpetshi G.,,,,,6-4 6-3,3,1st Round,,,,,,,,,,,,,,,,,,,,38,1365,30.0,1644.0
2025-MONTECARLO,Monte Carlo Masters,Clay,,M,20250407,4,126214,,,Tabilo A.,L,188.0,CHI,,107408,,,Wawrinka S.,U,,SUI,,1-6 7-5 7-5,3,1st Round,,,,,,,,,,,,,,,,,,,,32,1575,163.0,355.0
2025-MONTECARLO,Monte Carlo Masters,Clay,,M,20250407,5,139377,,,Giron M.,U,,ESA,,133430,,,Shapovalov D.,L,185.0,CAN,,6-3 7-6,3,1st Round,,,,,,,,,,,,,,,,,,,,45,1200,29.0,1716.0
2025-MONTECARLO,Monte Carlo Masters,Clay,,M,20250407,6,208103,,,Lehecka J.,R,185.0,CZE,,200624,,,Korda S.,R,196.0,USA,,6-3 7-6,3,1st Round,,,,,,,,,,,,,,,,,,,,28,1745,24.0,2010.0
2025-MONTECARLO,Monte Carlo Masters,Clay,,M,20250407,7,127900,,,Monfils G.,R,,FRA,,206681,,,Marozsan F.,R,193.0,HUN,,4-6 6-1 6-1,3,1st Round,,,,,,,,,,,,,,,,,,,,44,1255,81.0,775.0
2025-MONTECARLO,Monte Carlo Masters,Clay,,M,20250407,8,127157,,,Altmaier D.,R,188.0,GER,,,,,Auger-Aliassime F.,,,,,7-6 6-3,3,1st Round,,,,,,,,,,,,,,,,,,,,84,763,19.0,2415.0
2025-MONTECARLO,Monte Carlo Masters,Clay,,M,20250407,9,207518,,,Musetti L.,R,185.0,ITA,,,,,Bu Y.,,,,,4-6 7-5 6-3,3,1st Round,,,,,,,,,,,,,,,,,,,,16,2650,67.0,873.0
2025-MONTECARLO,Monte Carlo Masters,Clay,,M,20250407,10,202235,,,Berrettini M.,R,193.0,ITA,,208363,,,Navone M.,R,178.0,ARG,,6-4 6-4,3,1st Round,,,,,,,,,,,,,,,,,,,,34,1530,70.0,850.0
2025-MONTECARLO,Monte Carlo Masters,Clay,,M,20250407,11,212033,,,Muller A.,U,,USA,,200116,,,Ugo Carabelli C.,R,185.0,ARG,,6-4 6-4,3,1st Round,,,,,,,,,,,,,,,,,,,,39,1344,63.0,917.0
2025-MONTECARLO,Monte Carlo Masters,Clay,,M,20250407,12,132818,,,Medvedev D.,U,,RUS,,111575,,,Khachanov K.,R,198.0,RUS,,7-5 4-6 6-4,3,1st Round,,,,,,,,,,,,,,,,,,,,11,3290,25.0,1950.0
2025-MONTECARLO,Monte Carlo Masters,Clay,,M,20250407,13,200221,,,Davidovich Fokina A.,R,183.0,ESP,,212352,,,Shelton B.,U,,USA,,6-7 6-2 6-1,3,1st Round,,,,,,,,,,,,,,,,,,,,42,1305,14.0,2690.0
2025-MONTECARLO,Monte Carlo Masters,Clay,,M,20250407,14,207678,,,Cerundolo F.,L,183.0,ARG,,104926,,,Fognini F.,R,178.0,ITA,,6-0 6-3,3,1st Round,,,,,,,,,,,,,,,,,,,,22,2075,113.0,544.0
2025-MONTECARLO,Monte Carlo Masters,Clay,,M,20250408,15,209317,,,Dimitrov G.,U,,BUL,,111797,,,Jarry N.,R,201.0,CHI,,6-3 6-4,3,1st Round,,,,,,,,,,,,,,,,,,,,18,2495,58.0,965.0
2025-MONTECARLO,Monte Carlo Masters,Clay,,M,20250408,16,213647,,,Martinez P.,U,,USA,,132283,,,Sonego L.,R,191.0,ITA,,6-4 1-6 6-2,3,1st Round,,,,,,,,,,,,,,,,,,,,51,1090,41.0,1336.0
2025-MONTECARLO,Monte Carlo Masters,Clay,,M,20250408,17,202270,,,Popyrin A.,R,185.0,AUS,,200005,,,Humbert U.,L,188.0,FRA,,3-6 7-6 6-4,3,1st Round,,,,,,,,,,,,,,,,,,,,27,1760,20.0,2335.0
2025-MONTECARLO,Monte Carlo Masters,Clay,,M,20250408,18,105138,,,Bautista Agut R.,R,183.0,ESP,,210416,,,Nakashima B.,U,,USA,,6-2 6-4,3,1st Round,,,,,,,,,,,,,,,,,,,,52,1049,31.0,1620.0
2025-MONTECARLO,Monte Carlo Masters,Clay,,M,20250408,19,207925,,,Cobolli F.,R,183.0,ITA,,105583,,,Lajovic D.,R,183.0,SRB,,6-4 6-2,3,1st Round,,,,,,,,,,,,,,,,,,,,36,1500,109.0,570.0
2025-MONTECARLO,Monte Carlo Masters,Clay,,M,20250408,20,144869,,,Etcheverry T.,R,196.0,ARG,,144895,,,Moutet C.,L,180.0,FRA,,4-6 6-1 6-4,3,1st Round,,,,,,,,,,,,,,,,,,,,46,1185,75.0,809.0
2025-MONTECARLO,Monte Carlo Masters,Clay,,M,20250408,21,207830,,,Machac T.,R,183.0,CZE,,205588,,,Baez S.,U,,ARG,,3-6 6-3 6-2,3,1st Round,,,,,,,,,,,,,,,,,,,,21,2210,33.0,1540.0
2025-MONTECARLO,Monte Carlo Masters,Clay,,M,20250408,22,209950,,,Fils A.,R,185.0,FRA,,134868,,,Griekspoor T.,R,188.0,NED,,6-7 6-4 6-2,3,1st Round,,,,,,,,,,,,,,,,,,,,15,2670,35.0,1525.0
2025-MONTECARLO,Monte Carlo Masters,Clay,,M,20250408,23,126207,,,Tiafoe F.,R,188.0,USA,,200175,,,Kecmanovic M.,R,183.0,SRB,,6-2 5-7 7-6,3,1st Round,,,,,,,,,,,,,,,,,,,,17,2525,47.0,1166.0
2025-MONTECARLO,Monte Carlo Masters,Clay,,M,20250408,24,202235,,,Berrettini M.,R,193.0,ITA,,125903,,,Zverev A.,U,,GER,,2-6 6-3 7-5,3,2nd Round,,,,,,,,,,,,,,,,,,,,34,1530,2.0,7645.0
2025-MONTECARLO,Monte Carlo Masters,Clay,,M,20250408,25,210409,,,Tsitsipas S.,R,196.0,GRE,,212384,,,Thompson J.,U,,USA,,4-6 6-4 6-2,3,2nd Round,,,,,,,,,,,,,,,,,,,,8,3445,38.0,1365.0
2025-MONTECARLO,Monte Carlo Masters,Clay,,M,20250408,26,208508,,,Draper J.,R,,GBR,,139377,,,Giron M.,U,,ESA,,6-1 6-1,3,2nd Round,,,,,,,,,,,,,,,,,,,,6,3780,45.0,1200.0
2025-MONTECARLO,Monte Carlo Masters,Clay,,M,20250409,27,200221,,,Davidovich Fokina A.,R,183.0,ESP,,144869,,,Etcheverry T.,R,196.0,ARG,,7-6 6-3,3,2nd Round,,,,,,,,,,,,,,,,,,,,42,1305,46.0,1185.0
2025-MONTECARLO,Monte Carlo Masters,Clay,,M,20250409,28,207518,,,Musetti L.,R,185.0,ITA,,208103,,,Lehecka J.,R,185.0,CZE,,1-6 7-5 6-2,3,2nd Round,,,,,,,,,,,,,,,,,,,,16,2650,28.0,1745.0
