date_fetched,fetched_at,event_id,ts_start,tourney,surface,p1,p2,wu,wv,bookmaker_id,bookmaker_name,p1_odds,p2_odds,p1_opening,p2_opening
2026-05-20,2026-05-20T06:22:09Z,bJNZgh7e,1779273000,"ATP - SINGLES: Geneva (Switzerland), clay",clay,Comesana F.,Munar J.,comesana-francisco,munar-jaume,549,bet365.us,2.38,1.57,2.38,1.57
2026-05-20,2026-05-20T06:22:09Z,rRo1AXV8,1779276600,"ATP - SINGLES: Geneva (Switzerland), clay",clay,Collignon R.,Ruud C.,collignon-raphael,ruud-casper,549,bet365.us,3.2,1.36,3.4,1.33
2026-05-20,2026-05-20T06:22:09Z,rRaiVQJl,1779283800,"ATP - SINGLES: Geneva (Switzerland), clay",clay,Rinderknech A.,Djere L.,rinderknech-arthur,djere-laslo,549,bet365.us,1.67,2.2,2.2,1.67
2026-05-20,2026-05-20T06:22:09Z,MNJsl4hT,1779292800,"ATP - SINGLES: Geneva (Switzerland), clay",clay,Wawrinka S.,Michelsen A.,wawrinka-stan,michelsen-alex,549,bet365.us,2.5,1.53,2.63,1.5
2026-05-20,2026-05-20T06:22:09Z,40YsNq7d,1779298200,"ATP - SINGLES: Geneva (Switzerland), clay",clay,Butvilas E.,Bublik A.,butvilas-edas,bublik-alexander,549,bet365.us,3.4,1.33,3.4,1.33
2026-05-20,2026-05-20T06:22:09Z,UwYHOOTq,1779271200,"ATP - SINGLES: Hamburg (Germany), clay",clay,Auger-Aliassime F.,Kovacevic A.,auger-aliassime-felix,kovacevic-aleksandar,549,bet365.us,1.13,6.0,1.13,6.0
2026-05-20,2026-05-20T06:22:09Z,C8pq5kIt,1779271200,"ATP - SINGLES: Hamburg (Germany), clay",clay,Buse I.,Mensik J.,buse-ignacio,mensik-jakub,549,bet365.us,2.5,1.53,2.75,1.44
2026-05-20,2026-05-20T06:22:09Z,8zSzR1s0,1779276600,"ATP - SINGLES: Hamburg (Germany), clay",clay,Humbert U.,Khachanov K.,humbert-ugo,khachanov-karen,549,bet365.us,3.2,1.36,2.75,1.44
2026-05-20,2026-05-20T06:22:09Z,b9GrDjL5,1779276600,"ATP - SINGLES: Hamburg (Germany), clay",clay,Ugo Carabelli C.,Tiafoe F.,ugo-carabelli-camilo,tiafoe-frances,549,bet365.us,2.2,1.67,2.38,1.57
2026-05-20,2026-05-20T06:22:09Z,WM0Y37ak,1779282000,"ATP - SINGLES: Hamburg (Germany), clay",clay,Davidovich Fokina A.,De Minaur A.,davidovich-fokina-alejandro,de-minaur-alex,549,bet365.us,2.3,1.62,2.2,1.67
2026-05-20,2026-05-20T06:22:09Z,0SHZl6Pb,1779292800,"ATP - SINGLES: Hamburg (Germany), clay",clay,Darderi L.,Hanfmann Y.,darderi-luciano,hanfmann-yannick,549,bet365.us,1.53,2.5,1.53,2.5
2026-05-20,2026-05-20T06:22:09Z,UNRlBbQb,1779264000,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Begu I.,Lamens S.,begu-irina,lamens-suzan,549,bet365.us,1.83,1.83,1.62,2.2
2026-05-20,2026-05-20T06:22:09Z,fySQn9Pj,1779264000,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Chwalinska M.,Monnet C.,chwalinska-maja,monnet-carole,549,bet365.us,1.1,7.0,1.08,8.0
2026-05-20,2026-05-20T06:22:09Z,xbtOD9Wj,1779264000,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Costoulas S.,Hontama M.,costoulas-sofia,hontama-mai,549,bet365.us,1.33,3.25,1.4,2.75
2026-05-20,2026-05-20T06:22:09Z,rNmjmthT,1779264000,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Friedsam A-L.,Zidansek T.,friedsam-anna-lena,zidansek-tamara,549,bet365.us,2.5,1.5,2.38,1.53
2026-05-20,2026-05-20T06:22:09Z,f1PM2v4T,1779264000,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Kraus S.,Noha Akugue N.,kraus-sinja,akugue-noha-noma,549,bet365.us,1.4,2.75,1.62,2.2
2026-05-20,2026-05-20T06:22:09Z,xCFswfzq,1779264000,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Papamichail D.,Guo H.,papamichail-despina,guo-hanyu,549,bet365.us,2.63,1.44,2.63,1.44
2026-05-20,2026-05-20T06:22:09Z,Cxv3hWdL,1779269400,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Dart H.,Romero Gormaz L.,dart-harriet,romero-gormaz-leyre,549,bet365.us,2.63,1.44,3.4,1.3
2026-05-20,2026-05-20T06:22:09Z,6TOBrGCL,1779269400,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Deichmann K.,Sakatsume H.,von-deichmann-kathinka,sakatsume-himeno,549,bet365.us,3.0,1.36,2.75,1.4
2026-05-20,2026-05-20T06:22:09Z,zBe0DTfA,1779269400,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Juvan K.,Maristany G.,juvan-kaja,maristany-zuleta-de-reales-guiomar,549,bet365.us,1.44,2.63,1.44,2.63
2026-05-20,2026-05-20T06:22:09Z,zHWhLNie,1779269400,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Kostovic T.,Quevedo K.,kostovic-teodora,quevedo-kaitlin,549,bet365.us,1.91,1.8,2.0,1.73
2026-05-20,2026-05-20T06:22:09Z,zm588CNa,1779269400,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Minnen G.,Radivojevic L.,minnen-greetje,radivojevic-lola,549,bet365.us,2.25,1.57,2.38,1.53
2026-05-20,2026-05-20T06:22:09Z,OdR3SXd4,1779269400,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Pridankina E.,Avdeeva J.,pridankina-elena,julia-avdeeva,549,bet365.us,1.36,3.0,1.36,3.0
2026-05-20,2026-05-20T06:22:09Z,phomt7vn,1779269400,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Sherif M.,Trevisan M.,sherif-mayar,trevisan-martina,549,bet365.us,1.3,3.4,1.4,2.75
2026-05-20,2026-05-20T06:22:09Z,G0gpQbrB,1779269400,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Stephens S.,Pigato L.,stephens-sloane,pigato-lisa,549,bet365.us,2.2,1.62,2.25,1.57
2026-05-20,2026-05-20T06:22:09Z,fo7hfPH6,1779274800,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Bassols M.,Pliskova Ka.,bassols-ribera-marina,pliskova-karolina,549,bet365.us,4.0,1.22,4.0,1.22
2026-05-20,2026-05-20T06:22:09Z,lKtRNWh3,1779274800,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Hruncakova V.,Andreescu B.,hruncakova-viktoria-kuzmova,andreescu-bianca,549,bet365.us,5.0,1.17,4.33,1.2
2026-05-20,2026-05-20T06:22:09Z,04q4UREM,1779274800,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Korneeva A.,Ortenzi J.,korneeva-alina,ortenzi-jasmin,549,bet365.us,1.36,3.0,1.44,2.63
2026-05-20,2026-05-20T06:22:09Z,dCvt0T0d,1779274800,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Krueger A.,Giovannini L.,krueger-ashlyn,giovannini-luisina,549,bet365.us,1.53,2.38,1.5,2.5
2026-05-20,2026-05-20T06:22:09Z,OxH635vh,1779274800,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Riera J.,Montgomery R.,riera-julia,montgomery-robin,549,bet365.us,1.8,1.91,2.0,1.73
2026-05-20,2026-05-20T06:22:09Z,W6QTpma3,1779274800,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Salkova D.,Bandecchi S.,salkova-dominika,bandecchi-susan,549,bet365.us,1.36,3.0,1.36,3.0
2026-05-20,2026-05-20T06:22:09Z,buozX5IU,1779274800,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Stoiana M.,Jorge M.,stoiana-mary,jorge-matilde,549,bet365.us,1.29,3.5,1.2,4.33
2026-05-20,2026-05-20T06:22:09Z,t0IFyqMk,1779278400,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Sasnovich A.,Dodin O.,sasnovich-aliaksandra,dodin-oceane,549,bet365.us,1.08,8.0,1.13,6.0
2026-05-20,2026-05-20T06:22:09Z,rmsugoJO,1779280200,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Fruhvirtova L.,Ponchet J.,fruhvirtova-linda,ponchet-jessika,549,bet365.us,1.83,1.83,1.73,2.0
2026-05-20,2026-05-20T06:22:09Z,U3e7lj9k,1779280200,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Gao X.,Tan H.,gao-xinyu,tan-harmony,549,bet365.us,1.73,2.0,1.83,1.83
2026-05-20,2026-05-20T06:22:09Z,nNzu3kOr,1779280200,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Hunter S.,Wang Xiy.,sanders-storm,wang-xiyu,549,bet365.us,3.25,1.33,3.0,1.36
2026-05-20,2026-05-20T06:22:09Z,dx0i0YkB,1779280200,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Liu C.,Kawa K.,liu-claire,kawa-katarzyna,549,bet365.us,1.62,2.2,1.62,2.2
2026-05-20,2026-05-20T06:22:09Z,YypPEX44,1779280200,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Semenistaja D.,Zavatska K.,semenistaja-darja,zavatska-katarina,549,bet365.us,1.5,2.5,1.67,2.1
2026-05-20,2026-05-20T06:22:09Z,MoSzd9DM,1779280200,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Sun L.,Ito A.,radovcic-lulu,ito-aoi,549,bet365.us,1.25,3.75,1.18,4.5
2026-05-20,2026-05-20T06:22:09Z,Gfxv4lLk,1779285600,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Bronzetti L.,Stefanini L.,bronzetti-lucia,stefanini-lucrezia,549,bet365.us,1.36,3.0,1.36,3.0
2026-05-20,2026-05-20T06:22:09Z,GUEVlZME,1779285600,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Carle M. L.,Timofeeva M.,carle-maria-lourdes,timofeeva-maria,549,bet365.us,3.75,1.25,3.25,1.33
2026-05-20,2026-05-20T06:22:09Z,GvbaT4l1,1779285600,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Kudermetova P.,Tomova V.,kudermetova-polina,tomova-viktoriya,549,bet365.us,1.4,2.75,1.5,2.5
2026-05-20,2026-05-20T06:22:09Z,IT152ypo,1779285600,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Sramkova R.,Jorge F.,sramkova-rebecca,jorge-francisca,549,bet365.us,1.29,3.5,1.33,3.25
2026-05-20,2026-05-20T06:22:09Z,EoU4Zur2,1779271200,"WTA - SINGLES: Rabat (Morocco), clay",clay,Ferro F.,Bouzas Maneiro J.,ferro-fiona,bouzas-maneiro-jessica,549,bet365.us,2.3,1.62,3.0,1.4
2026-05-20,2026-05-20T06:22:09Z,WdiG9okf,1779271200,"WTA - SINGLES: Rabat (Morocco), clay",clay,Parks A.,Teichmann J.,parks-alycia,teichmann-jil,549,bet365.us,1.73,2.1,2.1,1.73
2026-05-20,2026-05-20T06:22:09Z,S4SJQuzB,1779276600,"WTA - SINGLES: Rabat (Morocco), clay",clay,Kabbaj Y.,Maria T.,kabbaj-yasmine,maria-tatjana,549,bet365.us,4.0,1.25,4.5,1.2
2026-05-20,2026-05-20T06:22:09Z,OCe2H3Sg,1779276600,"WTA - SINGLES: Rabat (Morocco), clay",clay,Marcinko P.,Kotliar Y.,petra-marcinko,kotliar-yelyzaveta,549,bet365.us,1.08,8.0,1.1,7.0
2026-05-20,2026-05-20T06:22:09Z,KhtkhOek,1779276600,"WTA - SINGLES: Rabat (Morocco), clay",clay,Nahimana S.,Udvardy P.,nahimana-sada,udvardy-panna,549,bet365.us,4.0,1.25,3.2,1.36
2026-05-20,2026-05-20T06:22:09Z,2Z2abCKN,1779282000,"WTA - SINGLES: Rabat (Morocco), clay",clay,Arango E.,Bondar A.,arango-emiliana,bondar-anna,549,bet365.us,3.0,1.4,3.0,1.4
2026-05-20,2026-05-20T06:22:09Z,YBfA7Qgo,1779282000,"WTA - SINGLES: Rabat (Morocco), clay",clay,Tjen J.,Osorio C.,tjen-janice,osorio-serrano-maria-camila,549,bet365.us,3.5,1.3,3.2,1.36
2026-05-20,2026-05-20T06:22:09Z,hfItWv6D,1779287400,"WTA - SINGLES: Rabat (Morocco), clay",clay,Starodubtseva Y.,Kalinina A.,starodubtsewa-yulia,kalinina-anhelina,549,bet365.us,2.3,1.62,2.2,1.67
2026-05-20,2026-05-20T06:22:09Z,vPHfY0dE,1779265800,"WTA - SINGLES: Strasbourg (France), clay",clay,Bouzkova M.,Oliynykova O.,bouzkova-marie,oliynykova-oleksandra,549,bet365.us,1.67,2.2,1.73,2.1
2026-05-20,2026-05-20T06:22:09Z,GCyOhMZj,1779271200,"WTA - SINGLES: Strasbourg (France), clay",clay,Tauson C.,Cristian J.,tauson-clara,cristian-jaqueline,549,bet365.us,2.3,1.62,1.8,2.0
2026-05-20,2026-05-20T06:22:09Z,dppZLANF,1779276600,"WTA - SINGLES: Strasbourg (France), clay",clay,Zhang S.,Parry D.,zhang-shuai,parry-diane,549,bet365.us,2.38,1.57,2.3,1.62
2026-05-20,2026-05-20T06:22:09Z,4IRnurqf,1779291000,"WTA - SINGLES: Strasbourg (France), clay",clay,Navarro E.,Jovic I.,navarro-emma,jovic-iva,549,bet365.us,2.75,1.44,2.75,1.44
2026-05-21,2026-05-21T06:22:28Z,bXWT4Vx3,1779354000,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Cecchinato M.,Pellegrino A.,cecchinato-marco,pellegrino-andrea,549,bet365.us,2.75,1.4,2.75,1.4
2026-05-21,2026-05-21T06:22:28Z,jBT6oaBU,1779354000,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,De Jong J.,Zheng M.,de-jong-jesper,zheng-michael,549,bet365.us,1.4,2.75,1.3,3.4
2026-05-21,2026-05-21T06:22:28Z,U509K9Nc,1779354000,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Holmgren A.,Diaz Acosta F.,holmgren-august,diaz-acosta-facundo,549,bet365.us,3.25,1.33,3.0,1.36
2026-05-21,2026-05-21T06:22:28Z,E10gs0mD,1779359400,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Galarneau A.,Cina F.,galarneau-alexis,cina-federico,549,bet365.us,3.75,1.25,3.5,1.29
2026-05-21,2026-05-21T06:22:28Z,O0FEJVnT,1779359400,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Samuel T.,Bueno G.,samuel-toby,bueno-gonzalo,549,bet365.us,1.73,2.0,1.57,2.25
2026-05-21,2026-05-21T06:22:28Z,U9E2lN5S,1779363000,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Svrcina D.,Faurel T.,svrcina-dalibor,faurel-thomas,549,bet365.us,1.18,4.5,1.2,4.33
2026-05-21,2026-05-21T06:22:28Z,YRQbFpad,1779364800,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Wong C.,Prado Angelo J. C.,wong-chak-lam-coleman,prado-angelo-juan-carlos,549,bet365.us,2.38,1.53,2.0,1.73
2026-05-21,2026-05-21T06:22:28Z,0ESjH6Uq,1779368400,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Faria J.,Neumayer L.,faria-jaime,neumayer-lukas,549,bet365.us,1.8,1.91,1.8,1.91
2026-05-21,2026-05-21T06:22:28Z,635foQ6L,1779361200,"ATP - SINGLES: Geneva (Switzerland), clay",clay,Navone M.,Munar J.,navone-mariano,munar-jaume,549,bet365.us,1.8,2.0,1.8,2.0
2026-05-21,2026-05-21T06:22:28Z,0EpksuWF,1779366600,"ATP - SINGLES: Geneva (Switzerland), clay",clay,Popyrin A.,Ruud C.,popyrin-alexei,ruud-casper,549,bet365.us,3.75,1.29,4.0,1.25
2026-05-21,2026-05-21T06:22:28Z,juXOaFpC,1779379200,"ATP - SINGLES: Geneva (Switzerland), clay",clay,Michelsen A.,Tien L.,michelsen-alex,tien-learner,549,bet365.us,2.0,1.8,1.91,1.91
2026-05-21,2026-05-21T06:22:28Z,px94sHNE,1779384600,"ATP - SINGLES: Geneva (Switzerland), clay",clay,Rinderknech A.,Bublik A.,rinderknech-arthur,bublik-alexander,549,bet365.us,2.63,1.5,2.2,1.67
2026-05-21,2026-05-21T06:22:28Z,dM5YhimI,1779357600,"ATP - SINGLES: Hamburg (Germany), clay",clay,Buse I.,Humbert U.,buse-ignacio,humbert-ugo,549,bet365.us,1.36,3.2,1.57,2.38
2026-05-21,2026-05-21T06:22:28Z,S0nsq113,1779363000,"ATP - SINGLES: Hamburg (Germany), clay",clay,Paul T.,Altmaier D.,paul-tommy,altmaier-daniel,549,bet365.us,1.44,2.75,1.4,3.0
2026-05-21,2026-05-21T06:22:28Z,rcIw2l45,1779368400,"ATP - SINGLES: Hamburg (Germany), clay",clay,Kovacevic A.,Ugo Carabelli C.,kovacevic-aleksandar,ugo-carabelli-camilo,549,bet365.us,2.75,1.44,2.5,1.53
2026-05-21,2026-05-21T06:22:28Z,zJ94PCxA,1779379200,"ATP - SINGLES: Hamburg (Germany), clay",clay,Darderi L.,De Minaur A.,darderi-luciano,de-minaur-alex,549,bet365.us,2.1,1.73,2.1,1.73
2026-05-21,2026-05-21T06:22:28Z,WQYyT9CG,1779354000,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Chwalinska M.,Lamens S.,chwalinska-maja,lamens-suzan,549,bet365.us,1.25,3.75,1.36,3.0
2026-05-21,2026-05-21T06:22:28Z,zPWJchKi,1779354000,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Kraus S.,Friedsam A-L.,kraus-sinja,friedsam-anna-lena,549,bet365.us,1.25,3.75,1.44,2.63
2026-05-21,2026-05-21T06:22:28Z,pjCzcaZI,1779354000,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Romero Gormaz L.,Stephens S.,romero-gormaz-leyre,stephens-sloane,549,bet365.us,2.25,1.57,2.2,1.62
2026-05-21,2026-05-21T06:22:28Z,Cz1NABpJ,1779359400,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Guo H.,Costoulas S.,guo-hanyu,costoulas-sofia,549,bet365.us,2.25,1.57,2.1,1.67
2026-05-21,2026-05-21T06:22:28Z,n1wodmzh,1779359400,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Pridankina E.,Sakatsume H.,pridankina-elena,sakatsume-himeno,549,bet365.us,1.53,2.38,1.5,2.5
2026-05-21,2026-05-21T06:22:28Z,2Tm0tk0J,1779359400,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Sherif M.,Minnen G.,sherif-mayar,minnen-greetje,549,bet365.us,1.8,1.91,1.57,2.25
2026-05-21,2026-05-21T06:22:28Z,hEOmq6Yj,1779364800,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Korneeva A.,Riera J.,korneeva-alina,riera-julia,549,bet365.us,1.67,2.1,1.62,2.2
2026-05-21,2026-05-21T06:22:28Z,MVXHlSAT,1779364800,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Krueger A.,Stoiana M.,krueger-ashlyn,stoiana-mary,549,bet365.us,1.36,3.0,1.44,2.63
2026-05-21,2026-05-21T06:22:28Z,6sng03VO,1779357600,"WTA - SINGLES: Rabat (Morocco), clay",clay,Osorio C.,Udvardy P.,osorio-serrano-maria-camila,udvardy-panna,549,bet365.us,1.36,3.2,1.3,3.5
2026-05-21,2026-05-21T06:22:28Z,A1u5QA7c,1779363000,"WTA - SINGLES: Rabat (Morocco), clay",clay,Marcinko P.,Bouzas Maneiro J.,petra-marcinko,bouzas-maneiro-jessica,549,bet365.us,2.38,1.57,2.3,1.62
2026-05-21,2026-05-21T06:22:28Z,27rejxm3,1779368400,"WTA - SINGLES: Rabat (Morocco), clay",clay,Kalinina A.,Bondar A.,kalinina-anhelina,bondar-anna,549,bet365.us,1.73,2.1,1.67,2.2
2026-05-21,2026-05-21T06:22:28Z,SbRgNAL0,1779373800,"WTA - SINGLES: Rabat (Morocco), clay",clay,Teichmann J.,Kabbaj Y.,teichmann-jil,kabbaj-yasmine,549,bet365.us,1.2,4.5,1.2,4.5
2026-05-21,2026-05-21T06:22:28Z,drThGpo9,1779352200,"WTA - SINGLES: Strasbourg (France), clay",clay,Bouzkova M.,Li A.,bouzkova-marie,li-ann,549,bet365.us,2.0,1.8,1.8,2.0
2026-05-21,2026-05-21T06:22:28Z,EszLsNU7,1779357600,"WTA - SINGLES: Strasbourg (France), clay",clay,Cristian J.,Kasatkina D.,cristian-jaqueline,kasatkina-daria,549,bet365.us,2.3,1.62,2.3,1.62
2026-05-21,2026-05-21T06:22:28Z,I3nlhUsA,1779363000,"WTA - SINGLES: Strasbourg (France), clay",clay,Zhang S.,Navarro E.,zhang-shuai,navarro-emma,549,bet365.us,3.2,1.36,3.0,1.4
2026-05-21,2026-05-21T06:22:28Z,YBMlDl4t,1779377400,"WTA - SINGLES: Strasbourg (France), clay",clay,Mboko V.,Fernandez L.,mboko-victoria,fernandez-leylah-annie,549,bet365.us,1.57,2.38,1.62,2.3
2026-05-22,2026-05-22T06:22:02Z,hp3D5UWN,1779440400,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Carballes Baena R.,Dellien H.,carballes-baena-roberto,dellien-hugo,549,bet365.us,2.25,1.57,2.2,1.62
2026-05-22,2026-05-22T06:22:02Z,0pqo2P0C,1779440400,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Gojo B.,Rodionov J.,gojo-borna,rodionov-jurij,549,bet365.us,2.0,1.73,1.73,2.0
2026-05-22,2026-05-22T06:22:02Z,lYDJtn9F,1779445800,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Gaubas V.,Llamas Ruiz P.,gaubas-vilius,llamas-ruiz-pablo,549,bet365.us,3.0,1.36,2.38,1.53
2026-05-22,2026-05-22T06:22:02Z,v9RnEpCc,1779445800,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Gentzsch T.,Safiullin R.,gentzsch-tom,safiullin-roman,549,bet365.us,4.0,1.22,3.4,1.3
2026-05-22,2026-05-22T06:22:02Z,A5P59yqJ,1779445800,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Nava E.,Martinez P.,nava-emilio,martinez-pedro,549,bet365.us,1.36,3.0,1.53,2.38
2026-05-22,2026-05-22T06:22:02Z,OfYLgBge,1779447600,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Herbert P.,Riedi L.,herbert-pierre-hugues,riedi-leandro,549,bet365.us,3.4,1.3,3.0,1.36
2026-05-22,2026-05-22T06:22:02Z,YiGDMiAF,1779451200,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Blanch Dar.,Pavlovic L.,blanch-darwin,pavlovic-luka,549,bet365.us,1.4,2.75,1.62,2.2
2026-05-22,2026-05-22T06:22:02Z,nZUfCOtA,1779453000,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Gill F.,Jacquet K.,gill-felix,jacquet-kyrian,549,bet365.us,2.38,1.53,2.0,1.73
2026-05-22,2026-05-22T06:22:02Z,YaSTMW9j,1779451200,"ATP - SINGLES: Geneva (Switzerland), clay",clay,Ruud C.,Navone M.,ruud-casper,navone-mariano,549,bet365.us,1.2,4.5,1.36,3.2
2026-05-22,2026-05-22T06:22:02Z,hOm6ZxiC,1779456600,"ATP - SINGLES: Geneva (Switzerland), clay",clay,Tien L.,Bublik A.,tien-learner,bublik-alexander,549,bet365.us,2.2,1.67,2.0,1.8
2026-05-22,2026-05-22T06:22:02Z,niG0T0Vi,1779456600,"ATP - SINGLES: Hamburg (Germany), clay",clay,Kovacevic A.,Buse I.,kovacevic-aleksandar,buse-ignacio,549,bet365.us,4.0,1.25,3.75,1.29
2026-05-22,2026-05-22T06:22:02Z,4zyuNmph,1779463800,"ATP - SINGLES: Hamburg (Germany), clay",clay,De Minaur A.,Paul T.,de-minaur-alex,paul-tommy,549,bet365.us,1.67,2.2,1.8,2.0
2026-05-22,2026-05-22T06:22:02Z,6kShtE3C,1779440400,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Bandecchi S.,Hruncakova V.,bandecchi-susan,hruncakova-viktoria-kuzmova,549,bet365.us,1.67,2.1,1.67,2.1
2026-05-22,2026-05-22T06:22:02Z,SdbU2FEs,1779440400,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Maristany G.,Quevedo K.,maristany-zuleta-de-reales-guiomar,quevedo-kaitlin,549,bet365.us,2.2,1.62,2.38,1.53
2026-05-22,2026-05-22T06:22:02Z,UDf0hQeE,1779440400,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Sasnovich A.,Bassols M.,sasnovich-aliaksandra,bassols-ribera-marina,549,bet365.us,1.3,3.4,1.25,3.75
2026-05-22,2026-05-22T06:22:02Z,rmkWcgFO,1779440400,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Tan H.,Fruhvirtova L.,tan-harmony,fruhvirtova-linda,549,bet365.us,2.5,1.5,2.1,1.67
2026-05-22,2026-05-22T06:22:02Z,GfUILAc2,1779445800,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Sun L.,Liu C.,radovcic-lulu,liu-claire,549,bet365.us,2.5,1.5,2.1,1.67
2026-05-22,2026-05-22T06:22:02Z,MZDLZLRr,1779445800,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Zavatska K.,Bronzetti L.,zavatska-katarina,bronzetti-lucia,549,bet365.us,2.25,1.57,2.2,1.62
2026-05-22,2026-05-22T06:22:02Z,6PSmGzVh,1779451200,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Kudermetova P.,Wang Xiy.,kudermetova-polina,wang-xiyu,549,bet365.us,2.1,1.67,2.1,1.67
2026-05-22,2026-05-22T06:22:02Z,f3Ay9mb6,1779451200,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Sramkova R.,Carle M. L.,sramkova-rebecca,carle-maria-lourdes,549,bet365.us,1.33,3.25,1.4,2.75
2026-05-22,2026-05-22T06:22:02Z,dM9JuRQi,1779451200,"WTA - SINGLES: Rabat (Morocco), clay",clay,Udvardy P.,Kalinina A.,udvardy-panna,kalinina-anhelina,549,bet365.us,3.0,1.4,3.5,1.3
2026-05-22,2026-05-22T06:22:02Z,CA9Qv4hB,1779456600,"WTA - SINGLES: Rabat (Morocco), clay",clay,Teichmann J.,Marcinko P.,teichmann-jil,petra-marcinko,549,bet365.us,2.5,1.53,2.3,1.62
2026-05-22,2026-05-22T06:22:02Z,dbqxaOpd,1779453000,"WTA - SINGLES: Strasbourg (France), clay",clay,Navarro E.,Li A.,navarro-emma,li-ann,549,bet365.us,2.1,1.73,2.0,1.8
2026-05-22,2026-05-22T06:22:02Z,GjbGmPHa,1779460200,"WTA - SINGLES: Strasbourg (France), clay",clay,Mboko V.,Cristian J.,mboko-victoria,cristian-jaqueline,549,bet365.us,1.36,3.2,1.44,2.75
2026-05-23,2026-05-23T06:02:03Z,84JzRJC7,1779541200,"ATP - SINGLES: Geneva (Switzerland), clay",clay,Navone M.,Tien L.,navone-mariano,tien-learner,549,bet365.us,1.67,2.2,1.8,2.0
2026-05-23,2026-05-23T06:02:03Z,fitdPFfn,1779539400,"ATP - SINGLES: Hamburg (Germany), clay",clay,Buse I.,Paul T.,buse-ignacio,paul-tommy,549,bet365.us,2.3,1.62,2.0,1.8
2026-05-23,2026-05-23T06:02:03Z,0bzYOcUh,1779537600,"WTA - SINGLES: Rabat (Morocco), clay",clay,Kalinina A.,Marcinko P.,kalinina-anhelina,petra-marcinko,549,bet365.us,1.36,3.2,1.44,2.75
